"player_name","kickoff_time","GW","season","total_points","automl"
"Lewis Dunk",1610755200000,19,2020,8,3.989985750781872
"Liam Cooper",1610755200000,19,2020,2,2.2322317302245867
"Lucas Rodrigues Moura da Silva",1610841600000,19,2020,1,1.5384830505917295
"Luka Milivojevic",1610841600000,19,2020,2,1.9633385106515782
"Lukasz Fabianski",1610755200000,19,2020,6,4.016625632684568
"Lukasz Fabianski",1611014400000,19,2020,2,4.782270030731222
"Luke Ayling",1610755200000,19,2020,1,3.1846087079164573
"Luke Shaw",1610841600000,19,2020,8,2.6725625520451484
"Luke Shaw",1611100800000,19,2020,2,3.8120775958870543
"Mahmoud Ahmed Ibrahim Hassan",1611360000000,19,2020,1,1.8679535746487288
"Manuel Lanzini",1610755200000,19,2020,1,1.7690862092043669
"Manuel Lanzini",1611014400000,19,2020,2,3.949986337168095
"Marc Albrighton",1610755200000,19,2020,2,3.400510864373018
"Marc Albrighton",1611014400000,19,2020,6,3.3753083124381074
"Marcus Rashford",1610841600000,19,2020,2,4.5231654785514435
"Marcus Rashford",1611100800000,19,2020,1,3.4654107959066343
"Mario Lemina",1611100800000,19,2020,1,0.6966691481684248
"Mark Noble",1611014400000,19,2020,1,1.426034676872914
"Marvelous Nakamba",1611360000000,19,2020,3,2.6298667112939156
"Mason Greenwood",1610841600000,19,2020,1,1.4323018881359875
"Mason Greenwood",1611100800000,19,2020,2,5.044507109319453
"Mason Mount",1610755200000,19,2020,11,3.9803328466582304
"Mason Mount",1611014400000,19,2020,2,3.6662849544163048
"Matej Vydra",1610755200000,19,2020,1,1.4294504172873321
"Mateo Kovacic",1610755200000,19,2020,3,3.0918864299300552
"Mateo Kovacic",1611014400000,19,2020,1,2.355034115143891
"Mateusz Klich",1610755200000,19,2020,2,3.5435643338163048
"Matheus Pereira",1610755200000,19,2020,15,2.489550397270814
"Matheus Pereira",1611014400000,19,2020,9,2.425197412240497
"Matt Targett",1611100800000,19,2020,6,2.0806402896785263
"Matt Targett",1611360000000,19,2020,12,4.349989683277023
"Matthew Cash",1611100800000,19,2020,1,2.122695724684899
"Matthew Cash",1611360000000,19,2020,8,3.881014047285615
"Matthew Longstaff",1610928000000,19,2020,2,2.467679040309978
"Matthew Lowton",1610755200000,19,2020,2,3.28258772227655
"Matthew Lowton",1611187200000,19,2020,6,2.0636691012202655
"Michail Antonio",1610755200000,19,2020,9,5.060870474637103
"Michail Antonio",1611014400000,19,2020,9,5.191053291986792
"Michy Batshuayi",1610841600000,19,2020,1,1.0352633836451042
"Miguel Almirón",1610928000000,19,2020,2,2.7996115458664868
"Miguel Almirón",1611360000000,19,2020,2,2.669721555237482
"Mohamed Naser El Sayed Elneny",1610928000000,19,2020,1,1.0172267041595566
"Mohamed Salah",1610841600000,19,2020,3,5.89268512853144
"Mohamed Salah",1611187200000,19,2020,1,5.095111103061988
"Morgan Gibbs-White",1610755200000,19,2020,1,1.6056286869733716
"Neal Maupay",1610755200000,19,2020,9,3.8712353233170886
"Neil Taylor",1611100800000,19,2020,-1,0.6215214240657126
"Nemanja Matic",1611100800000,19,2020,1,1.0778334864936434
"Nick Pope",1610755200000,19,2020,2,4.571200436026244
"Nick Pope",1611187200000,19,2020,11,3.0505296502016055
"Nélson Cabral Semedo",1610755200000,19,2020,1,4.205642429287099
"Ola Aina",1610755200000,19,2020,2,2.5607289576040313
"Ola Aina",1611100800000,19,2020,0,2.5531808003093
"Oleksandr Zinchenko",1610841600000,19,2020,6,4.3808019172040495
"Oleksandr Zinchenko",1611100800000,19,2020,6,1.3615578040985883
"Oliver Burke",1610841600000,19,2020,2,2.2046048697861385
"Oliver Norwood",1610841600000,19,2020,1,1.84778297476745
"Olivier Giroud",1610755200000,19,2020,2,4.733563467053464
"Ollie Watkins",1611100800000,19,2020,2,3.440107679916847
"Ollie Watkins",1611360000000,19,2020,6,4.318519474878517
"Oluwasemilogo Adesewo Ibidapo Ajayi",1610755200000,19,2020,6,1.6141941045812476
"Oluwasemilogo Adesewo Ibidapo Ajayi",1611014400000,19,2020,1,1.7587507872413661
"Pablo Fornals",1610755200000,19,2020,8,3.932165653832403
"Pablo Fornals",1611014400000,19,2020,1,1.8216383385854018
"Pablo Hernández Domínguez",1610755200000,19,2020,1,1.5417545995010915
"Pascal Groß",1610755200000,19,2020,3,3.500852361463074
"Pascal Struijk",1610755200000,19,2020,2,3.1232127723570606
"Patrick Bamford",1610755200000,19,2020,2,5.132539007302922
"Patrick Cutrone",1610755200000,19,2020,1,1.7467943277197937
"Paul Pogba",1610841600000,19,2020,3,2.97270337648865
"Paul Pogba",1611100800000,19,2020,9,4.5027981411973075
"Pedro Lomba Neto",1610755200000,19,2020,2,4.574301961288134
"Percy Tau",1610755200000,19,2020,1,1.346811429791095
"Phil Foden",1610841600000,19,2020,1,2.222668065283687
"Phil Foden",1611100800000,19,2020,3,4.845632416595378
"Pierre-Emerick Aubameyang",1610928000000,19,2020,15,5.652905381452677
"Pierre-Emile Højbjerg",1610841600000,19,2020,5,2.590750084319793
"Raheem Sterling",1610841600000,19,2020,8,7.3185028195013215
"Raheem Sterling",1611100800000,19,2020,3,7.641275030094105
"Raphael Dias Belloli",1610755200000,19,2020,2,3.4339358161509987
"Rayan Ait Nouri",1610755200000,19,2020,1,1.8317101096244353
"Reece James",1611014400000,19,2020,1,3.1161697703148064
"Rhian Brewster",1610841600000,19,2020,1,1.1825227165774386
"Ricardo Domingos Barbosa Pereira",1611014400000,19,2020,1,1.6647712091126583
"Riyad Mahrez",1611100800000,19,2020,1,2.8860569258846294
"Rob Holding",1610928000000,19,2020,6,3.7585958596384375
"Robbie Brady",1610755200000,19,2020,2,3.1106680913164664
"Robbie Brady",1611187200000,19,2020,3,2.5764658553606794
"Robert Snodgrass",1610755200000,19,2020,2,2.8975509373505703
"Robert Sánchez",1610755200000,19,2020,7,4.056462520250756
"Roberto Firmino",1610841600000,19,2020,2,3.8792605002963296
"Roberto Firmino",1611187200000,19,2020,1,2.9652906114819038
"Rodrigo Hernandez",1611100800000,19,2020,9,3.2029254317893776
"Rodrigo Moreno",1610755200000,19,2020,2,4.155000763091656
"Romain Saïss",1610755200000,19,2020,1,4.354031615397152
"Romaine Sawyers",1610755200000,19,2020,2,1.9038070781876053
"Romaine Sawyers",1611014400000,19,2020,2,1.897245979475837
"Ross Barkley",1611100800000,19,2020,3,2.9452181234130634
"Ross Barkley",1611360000000,19,2020,3,3.8507650009638525
"Ruben Loftus-Cheek",1611100800000,19,2020,2,2.8641643665344603
"Rui Pedro dos Santos Patrício",1610755200000,19,2020,1,4.05052082830206
"Ryan Bertrand",1610755200000,19,2020,0,2.533428401454115
"Ryan Fraser",1611360000000,19,2020,1,1.3062607397510348
"Rúben Diogo da Silva Neves",1610755200000,19,2020,1,3.4728293052569414
"Rúben Santos Gato Alves Dias",1610841600000,19,2020,11,4.740693998019279
"Rúben Santos Gato Alves Dias",1611100800000,19,2020,7,4.143836715224147
"Sadio Mané",1610841600000,19,2020,3,5.424067270059427
"Sadio Mané",1611187200000,19,2020,2,6.494637862164839
"Sam Johnstone",1611014400000,19,2020,2,2.893144682743531
"Saïd Benrahma",1610755200000,19,2020,3,3.2952701540989873
"Saïd Benrahma",1611014400000,19,2020,2,4.215372363451981
"Scott McTominay",1610841600000,19,2020,3,1.8421616316876432
"Scott McTominay",1611100800000,19,2020,1,1.5306839597643462
"Serge Aurier",1610841600000,19,2020,8,3.397055811867671
"Sergio Reguilón",1610841600000,19,2020,2,4.238740756805631
"Shane Long",1610755200000,19,2020,1,1.3826605714336349
"Solomon March",1610755200000,19,2020,3,3.561146434134895
"Steven Bergwijn",1610841600000,19,2020,5,3.719453054638191
"Stuart Armstrong",1610755200000,19,2020,2,3.3826326370736206
"Stuart Dallas",1610755200000,19,2020,2,4.389109816347202
"Takumi Minamino",1611187200000,19,2020,1,1.7783762993530623
"Tammy Abraham",1610755200000,19,2020,1,2.2349820368657607
"Tammy Abraham",1611014400000,19,2020,2,4.224863897702398
"Tanguy Ndombele",1610841600000,19,2020,9,3.249812342180787
"Theo Walcott",1610755200000,19,2020,2,3.173268940729425
"Thiago Alcántara do Nascimento",1610841600000,19,2020,3,2.7175529914227776
"Thiago Alcántara do Nascimento",1611187200000,19,2020,2,3.238386499516
"Thiago Thiago",1610755200000,19,2020,6,4.042089988684554
"Thiago Thiago",1611014400000,19,2020,1,3.1431912232628347
"Thomas Partey",1610928000000,19,2020,6,2.4934182571121286
"Timo Werner",1610755200000,19,2020,1,3.2539134066624724
"Timo Werner",1611014400000,19,2020,1,2.8796229203493784
"Timothy Castagne",1610755200000,19,2020,6,3.586414541654196
"Timothy Castagne",1611014400000,19,2020,6,3.2163643915926743
"Tomas Soucek",1610755200000,19,2020,2,4.464620739231368
"Tomas Soucek",1611014400000,19,2020,2,4.858097923616783
"Tosin Adarabioyo",1610755200000,19,2020,2,2.7988727479557562
"Tosin Adarabioyo",1611100800000,19,2020,1,2.8615791700935143
"Trent Alexander-Arnold",1610841600000,19,2020,6,5.343181158601414
"Trent Alexander-Arnold",1611187200000,19,2020,2,5.565356056681664
"Tyler Roberts",1610755200000,19,2020,1,1.0970191944498808
"Tyrick Mitchell",1610841600000,19,2020,0,2.1370196436561453
"Tyrone Mings",1611100800000,19,2020,1,1.9396729549439904
"Tyrone Mings",1611360000000,19,2020,6,3.6337310044553166
"Vicente Guaita",1610841600000,19,2020,0,2.565680394457506
"Victor Lindelöf",1610841600000,19,2020,6,2.1887427649228424
"Vladimir Coufal",1610755200000,19,2020,6,3.881489319539158
"Vladimir Coufal",1611014400000,19,2020,6,4.551228197640671
"Wesley Fofana",1610755200000,19,2020,0,3.3706349883013704
"Wesley Fofana",1611014400000,19,2020,6,3.2907583506708784
"Wilfred Ndidi",1610755200000,19,2020,3,2.4777221548571946
"Wilfred Ndidi",1611014400000,19,2020,11,2.6389559576203094
"William Smallbone",1610755200000,19,2020,2,2.0732919734251243
"Willian Borges Da Silva",1610928000000,19,2020,1,1.7385248427817868
"Willy Boly",1610755200000,19,2020,12,4.882687807840127
"Xherdan Shaqiri",1610841600000,19,2020,2,3.905486210685116
"Xherdan Shaqiri",1611187200000,19,2020,2,4.1532678756411
"Yan Valery",1610755200000,19,2020,1,0.9309865364287851
"Youri Tielemans",1610755200000,19,2020,12,3.313081265721392
"Youri Tielemans",1611014400000,19,2020,3,3.3841676031987626
"Yves Bissouma",1610755200000,19,2020,1,0.8297990881461588
"Çaglar Söyüncü",1610755200000,19,2020,1,1.2969554227188271
"Aaron Cresswell",1611619200000,20,2020,5,3.810644866956365
"Aaron Ramsdale",1611705600000,20,2020,3,2.703838325926802
"Aaron Wan-Bissaka",1611705600000,20,2020,1,4.878576473167421
"Adam Webster",1611705600000,20,2020,6,3.779729249280845
"Adama Traoré",1611705600000,20,2020,3,2.8369412985043345
"Ademola Lookman",1611705600000,20,2020,3,3.442527772113258
"Aleksandar Mitrović",1611705600000,20,2020,1,1.5203604774744515
"Alex Iwobi",1611705600000,20,2020,1,1.5359657770705901
"Alex McCarthy",1611619200000,20,2020,1,4.354532628951574
"Alex Nicolao Telles",1611705600000,20,2020,7,3.3316961198415953
"Alexandre Lacazette",1611619200000,20,2020,11,3.779248270656169
"Alexis Mac Allister",1611705600000,20,2020,2,3.7278283059797714
"Alisson Ramses Becker",1611792000000,20,2020,2,3.7692971624391136
"Allan Saint-Maximin",1611619200000,20,2020,1,1.5856381980300436
"Alphonse Areola",1611705600000,20,2020,10,3.5501319781045853
"Andrew Robertson",1611792000000,20,2020,2,4.533114005495939
"Andriy Yarmolenko",1611619200000,20,2020,1,1.6191458348972605
"Andros Townsend",1611619200000,20,2020,2,3.2331211090799723
"André Filipe Tavares Gomes",1611705600000,20,2020,2,3.100797952476893
"André-Frank Zambo Anguissa",1611705600000,20,2020,3,2.3777214852654187
"Angelo Ogbonna",1611619200000,20,2020,1,3.130232233646981
"Anthony Martial",1611705600000,20,2020,2,5.376209026879998
"Antonio Rüdiger",1611705600000,20,2020,7,3.078361094201966
"Anwar El Ghazi",1611705600000,20,2020,1,1.5327243216069644
"Ashley Westwood",1611705600000,20,2020,5,3.3256171127099114
"Axel Tuanzebe",1611705600000,20,2020,0,3.0552874476049805
"Aymeric Laporte",1611619200000,20,2020,1,1.8290465153874258
"Ayoze Pérez",1611705600000,20,2020,2,3.747413777141335
"Ben Davies",1611792000000,20,2020,1,2.5110812253476342
"Ben Godfrey",1611705600000,20,2020,2,2.4858392990957126
"Ben Mee",1611705600000,20,2020,7,3.6435329983701847
"Ben White",1611705600000,20,2020,8,3.5108488981241246
"Benjamin Chilwell",1611705600000,20,2020,5,4.309028120326693
"Bernardo Mota Veiga de Carvalho e Silva",1611619200000,20,2020,4,4.434357420302124
"Bernd Leno",1611619200000,20,2020,3,3.34293916835953
"Bertrand Traoré",1611705600000,20,2020,2,4.610872054492826
"Billy Sharp",1611705600000,20,2020,2,2.456468204117462
"Bobby Decordova-Reid",1611705600000,20,2020,2,2.816228363062789
"Bruno Miguel Borges Fernandes",1611705600000,20,2020,2,6.778955726836369
"Bukayo Saka",1611619200000,20,2020,13,3.627492526061762
"Caleb Watts",1611619200000,20,2020,0,0.982280526265986
"Callum Hudson-Odoi",1611705600000,20,2020,3,3.591834772849595
"Callum Robinson",1611619200000,20,2020,1,2.6655791903149972
"Callum Wilson",1611619200000,20,2020,5,4.261561768248244
"Cengiz Ünder",1611705600000,20,2020,1,1.3315165609835093
"Che Adams",1611619200000,20,2020,2,3.5677282586613
"Cheikhou Kouyaté",1611619200000,20,2020,2,2.7846928011576195
"Chris Basham",1611705600000,20,2020,2,1.436075462646564
"Chris Wood",1611705600000,20,2020,8,4.189544989960542
"Christian Benteke",1611619200000,20,2020,5,3.30507174935641
"Christian Pulisic",1611705600000,20,2020,1,2.7461190350586913
"Conor Coady",1611705600000,20,2020,6,1.9093250130045134
"Craig Dawson",1611619200000,20,2020,9,2.9966754482936486
"Curtis Jones",1611792000000,20,2020,1,0.9116085017350274
"Cédric Soares",1611619200000,20,2020,2,2.7590179268927617
"César Azpilicueta",1611705600000,20,2020,7,3.4027390186319186
"Daniel Castelo Podence",1611705600000,20,2020,3,3.3353023099705768
"Daniel N'Lundulu",1611619200000,20,2020,1,1.2740576837299633
"Danny Ings",1611619200000,20,2020,2,4.783307446193319
"Dara O'Shea",1611619200000,20,2020,-1,1.4111607106439108
"Darnell Furlong",1611619200000,20,2020,0,2.2489249038828953
"David Luiz Moreira Marinho",1611619200000,20,2020,2,2.347874991280313
"David McGoldrick",1611705600000,20,2020,2,3.0078796852632355
"David de Gea",1611705600000,20,2020,1,4.662500818018932
"Davy Pröpper",1611705600000,20,2020,1,1.3964708604541987
"Declan Rice",1611619200000,20,2020,2,2.8157496503823
"Diego Llorente",1611619200000,20,2020,1,2.283421974182469
"Divock Origi",1611792000000,20,2020,1,1.0211238444990949
"Dominic Calvert-Lewin",1611705600000,20,2020,2,4.331557130260035
"Donny van de Beek",1611705600000,20,2020,1,1.9515265786242613
"Douglas Luiz Soares de Paulo",1611705600000,20,2020,5,2.5035047183548484
"Dwight Gayle",1611619200000,20,2020,1,2.360585273130853
"Dwight McNeil",1611705600000,20,2020,13,3.3441805895444605
"Eberechi Eze",1611619200000,20,2020,2,3.4389745143081774
"Ederson Santana de Moraes",1611619200000,20,2020,6,4.133139293521453
"Edinson Cavani",1611705600000,20,2020,1,2.5663925270218293
"Edouard Mendy",1611705600000,20,2020,6,3.6147177986263745
"Emile Smith Rowe",1611619200000,20,2020,2,3.056001428872288
"Emiliano Martínez",1611705600000,20,2020,1,4.955441281423732
"Eric Dier",1611792000000,20,2020,1,2.9191034340952338
"Erik Lamela",1611792000000,20,2020,1,1.2411136743894462
"Erik Pieters",1611705600000,20,2020,4,3.6007878107401217
"Ethan Ampadu",1611705600000,20,2020,2,1.5512680552442097
"Ezgjan Alioski",1611619200000,20,2020,0,3.5457456485211494
"Ezri Konsa Ngoyo",1611705600000,20,2020,1,3.637681372174218
"Fabian Schär",1611619200000,20,2020,0,2.949162632006779
"Ferran Torres",1611619200000,20,2020,1,2.52996414902117
"Gabriel Fernando de Jesus",1611619200000,20,2020,1,3.066382006055306
"Gareth Bale",1611792000000,20,2020,1,2.4268902837035267
"Gary Cahill",1611619200000,20,2020,1,2.824359189505464
"George Baldock",1611705600000,20,2020,2,2.309219703929277
"Georginio Wijnaldum",1611792000000,20,2020,2,2.679845164082171
"Granit Xhaka",1611619200000,20,2020,5,2.281829683214648
"Gylfi Sigurdsson",1611705600000,20,2020,1,1.3603355689685048
"Hakim Ziyech",1611705600000,20,2020,3,3.7496466530733477
"Hal Robson-Kanu",1611619200000,20,2020,0,0.9062560573859767
"Harrison Reed",1611705600000,20,2020,2,2.239712012853859
"Harry Kane",1611792000000,20,2020,1,5.441901960100188
"Harry Maguire",1611705600000,20,2020,8,4.000553931561492
"Harry Winks",1611792000000,20,2020,1,0.5998726157710127
"Harvey Barnes",1611705600000,20,2020,6,4.141490488124484
"Heung-Min Son",1611792000000,20,2020,2,5.307118633266252
"Hugo Lloris",1611792000000,20,2020,2,4.968577768718969
"Héctor Bellerín",1611619200000,20,2020,1,2.7179038110018676
"Ibrahima Diallo",1611619200000,20,2020,2,2.7224465535553364
"Ilkay Gündogan",1611619200000,20,2020,14,4.5451928275824
"Illan Meslier",1611619200000,20,2020,3,4.118487467791655
"Isaac Hayden",1611619200000,20,2020,2,3.0270667407078107
"Ivan Ricardo Neves Abreu Cavaleiro",1611705600000,20,2020,3,3.0627945469538256
"Jack Cork",1611705600000,20,2020,1,1.4348209965306817
"Jack Grealish",1611705600000,20,2020,8,4.99249240575292
"Jack Harrison",1611619200000,20,2020,7,4.287515824687376
"Jack Stephens",1611619200000,20,2020,1,3.1294764438702103
"Jacob Murphy",1611619200000,20,2020,2,2.9484546169618358
"Jairo Riedewald",1611619200000,20,2020,1,0.8855982732492763
"Jake Livermore",1611619200000,20,2020,2,1.8012058859832574
"Jake Vokins",1611619200000,20,2020,1,3.052244078269387
"Jamaal Lascelles",1611619200000,20,2020,1,2.8844699562172624
"Jamal Lewis",1611619200000,20,2020,1,2.7278485567576047
"James Justin",1611705600000,20,2020,1,3.510001016431086
"James Maddison",1611705600000,20,2020,2,4.428417598464917
"James McArthur",1611619200000,20,2020,2,2.5049882357453415
"James Milner",1611792000000,20,2020,2,2.8440714426998914
"James Rodríguez",1611705600000,20,2020,8,3.8023818057898247
"James Tarkowski",1611705600000,20,2020,0,3.2364107872088193
"James Ward-Prowse",1611619200000,20,2020,5,3.499329813026093
"Jan Bednarek",1611619200000,20,2020,1,3.6156426502688723
"Jarrod Bowen",1611619200000,20,2020,5,4.176869378674441
"Jay Rodriguez",1611705600000,20,2020,2,3.4502399452513974
"Jayden Bogle",1611705600000,20,2020,1,1.504744839490849
"Jeff Hendrick",1611619200000,20,2020,2,3.476879821412841
"Joachim Andersen",1611705600000,20,2020,6,2.709611980251555
"Joe Bryan",1611705600000,20,2020,1,0.8514346924423051
"Joe Rodon",1611792000000,20,2020,1,2.8960597242191657
"Joel Matip",1611792000000,20,2020,1,3.049085393525465
"Joel Ward",1611619200000,20,2020,1,2.9323147247858548
"Johann Berg Gudmundsson",1611705600000,20,2020,1,1.2456163319173217
"John Fleck",1611705600000,20,2020,5,2.3749937351827466
"John Lundstram",1611705600000,20,2020,6,2.221731788186913
"John McGinn",1611705600000,20,2020,2,3.1315684390214362
"John Stones",1611619200000,20,2020,6,5.644741806377954
"Jonjo Shelvey",1611619200000,20,2020,2,3.0040523722433052
"Jonny Evans",1611705600000,20,2020,2,3.5200177490662337
"Jordan Ayew",1611619200000,20,2020,4,1.4145851420085374
"Jordan Henderson",1611792000000,20,2020,2,2.827670076682696
"Jordan Pickford",1611705600000,20,2020,3,3.1582644454839923
"Jorge Luiz Frello Filho",1611705600000,20,2020,3,3.3559730539028356
"Joseph Willock",1611619200000,20,2020,1,1.0125234953205007
"Josh Brownhill",1611705600000,20,2020,1,2.9128935534011258
"João Filipe Iria Santos Moutinho",1611705600000,20,2020,1,0.5282732749471379
"João Pedro Cavaco Cancelo",1611619200000,20,2020,17,4.54646580862824
